"ship","type","time","zone","length","breath","dwt","h_s","t_p","dir","h_sm","h_0","wind_speed","wind_dir","mov_avg","mov_max","mov_sig"
"Ship 9","Bulkcarrier",01/22/18 09:00 PM,5,224.98,32.24,77105,1.57,12.5,337,0.28,3.11,17,88,0.13,0.46,0.22
"Ship 9","Bulkcarrier",01/22/18 10:00 PM,5,224.98,32.24,77105,1.5,14.3,334,0.25,2.75,14,91,0.13,0.45,0.23
"Ship 9","Bulkcarrier",01/22/18 11:00 PM,5,224.98,32.24,77105,1.48,14.3,337,0.23,2.25,11,139,0.11,0.3,0.18
"Ship 9","Bulkcarrier",01/23/18 12:00 AM,5,224.98,32.24,77105,1.3,13.3,338,0.24,1.76,15,143,0.1,0.25,0.16
"Ship 9","Bulkcarrier",01/23/18 01:00 AM,5,224.98,32.24,77105,1.37,12.5,341,0.21,1.4,13,130,0.12,0.27,0.18
"Ship 9","Bulkcarrier",01/23/18 02:00 AM,5,224.98,32.24,77105,1.47,14.3,340,0.24,1.28,12,136,0.11,0.3,0.16
"Ship 9","Bulkcarrier",01/23/18 03:00 AM,5,224.98,32.24,77105,1.43,12.5,352,0.23,1.41,12,116,0.1,0.19,0.14
"Ship 9","Bulkcarrier",01/23/18 04:00 AM,5,224.98,32.24,77105,1.45,12.5,353,0.24,1.75,12,119,0.08,0.2,0.14
"Ship 9","Bulkcarrier",01/23/18 05:00 AM,5,224.98,32.24,77105,1.35,12.5,354,0.22,2.22,11,158,0.13,0.28,0.2
"Ship 9","Bulkcarrier",01/23/18 06:00 AM,5,224.98,32.24,77105,1.27,12.5,339,0.26,2.72,11,147,0.15,0.39,0.24
"Ship 9","Bulkcarrier",01/23/18 07:00 AM,5,224.98,32.24,77105,1.35,12.5,341,0.25,3.12,9,144,0.13,0.33,0.22
"Ship 9","Bulkcarrier",01/23/18 08:00 AM,5,224.98,32.24,77105,1.19,12.5,337,0.28,3.33,12,149,0.13,0.4,0.24
"Ship 9","Bulkcarrier",01/23/18 09:00 AM,5,224.98,32.24,77105,1.21,12.5,332,0.26,3.29,12,121,0.16,0.39,0.26
"Ship 9","Bulkcarrier",01/23/18 10:00 AM,5,224.98,32.24,77105,1.37,12.5,323,0.27,3.02,10,113,0.14,0.33,0.22
"Ship 9","Bulkcarrier",01/23/18 11:00 AM,5,224.98,32.24,77105,1.19,13.3,333,0.23,2.58,9,83,0.1,0.31,0.17
"Ship 9","Bulkcarrier",01/23/18 12:00 PM,5,224.98,32.24,77105,1.15,12.5,330,0.25,2.07,12,20,0.11,0.36,0.17
"Ship 9","Bulkcarrier",01/23/18 01:00 PM,5,224.98,32.24,77105,1.26,12.5,326,0.22,1.63,14,22,0.1,0.31,0.16
"Ship 9","Bulkcarrier",01/23/18 02:00 PM,5,224.98,32.24,77105,1.23,12.5,327,0.23,1.39,13,13,0.1,0.21,0.15
"Ship 9","Bulkcarrier",01/23/18 03:00 PM,5,224.98,32.24,77105,1.06,11.8,338,0.24,1.4,13,13,0.11,0.38,0.16
"Ship 9","Bulkcarrier",01/23/18 04:00 PM,5,224.98,32.24,77105,1.04,12.5,337,0.25,1.62,10,8,0.09,0.22,0.14
"Ship 9","Bulkcarrier",01/23/18 05:00 PM,5,224.98,32.24,77105,1.13,12.5,329,0.26,2.02,7,180,0.11,0.25,0.17
"Ship 9","Bulkcarrier",01/23/18 06:00 PM,5,224.98,32.24,77105,1.11,11.8,342,0.26,2.47,6,335,0.1,0.24,0.16
"Ship 9","Bulkcarrier",01/23/18 07:00 PM,5,224.98,32.24,77105,1.04,11.8,340,0.28,2.89,7,272,0.11,0.23,0.16
"Ship 9","Bulkcarrier",01/23/18 08:00 PM,5,224.98,32.24,77105,1.07,11.8,350,0.25,3.17,11,162,0.11,0.25,0.17
"Ship 9","Bulkcarrier",01/23/18 09:00 PM,5,224.98,32.24,77105,1.11,11.8,336,0.28,3.26,13,142,0.13,0.25,0.19
"Ship 9","Bulkcarrier",01/23/18 10:00 PM,5,224.98,32.24,77105,1.1,11.8,336,0.25,3.15,14,144,0.1,0.32,0.16
"Ship 9","Bulkcarrier",01/23/18 11:00 PM,5,224.98,32.24,77105,1.1,11.8,333,0.24,2.85,17,143,0.09,0.28,0.15
"Ship 9","Bulkcarrier",01/24/18 12:00 AM,5,224.98,32.24,77105,1.05,11.8,334,0.19,2.41,17,143,0.1,0.23,0.15
"Ship 9","Bulkcarrier",01/24/18 01:00 AM,5,224.98,32.24,77105,1.05,11.1,338,0.21,1.96,15,150,0.1,0.23,0.17
"Ship 9","Bulkcarrier",01/24/18 02:00 AM,5,224.98,32.24,77105,1.13,13.3,332,0.21,1.62,13,160,0.09,0.21,0.13
"Ship 9","Bulkcarrier",01/24/18 03:00 AM,5,224.98,32.24,77105,1.23,12.5,326,0.18,1.47,14,149,0.11,0.2,0.17
"Ship 9","Bulkcarrier",01/24/18 04:00 AM,5,224.98,32.24,77105,1.29,12.5,334,0.2,1.53,14,151,0.08,0.17,0.12
"Ship 9","Bulkcarrier",01/24/18 05:00 AM,5,224.98,32.24,77105,1.33,13.3,336,0.2,1.78,10,134,0.08,0.19,0.11
"Ship 9","Bulkcarrier",01/24/18 06:00 AM,5,224.98,32.24,77105,1.3,13.3,338,0.25,2.16,11,138,0.09,0.37,0.14
"Ship 9","Bulkcarrier",01/24/18 07:00 AM,5,224.98,32.24,77105,1.44,12.5,323,0.25,2.58,11,136,0.1,0.34,0.16
"Ship 9","Bulkcarrier",01/24/18 08:00 AM,5,224.98,32.24,77105,1.33,13.3,323,0.25,2.95,14,142,0.1,0.22,0.15
"Ship 9","Bulkcarrier",01/24/18 09:00 AM,5,224.98,32.24,77105,1.32,11.8,325,0.3,3.18,9,122,0.12,0.32,0.19
"Ship 9","Bulkcarrier",01/24/18 10:00 AM,5,224.98,32.24,77105,1.21,13.3,328,0.28,3.21,5,28,0.15,0.41,0.26
"Ship 9","Bulkcarrier",01/24/18 11:00 AM,5,224.98,32.24,77105,1.24,13.3,325,0.32,3.03,4,34,0.12,0.26,0.19
"Ship 9","Bulkcarrier",01/24/18 12:00 PM,5,224.98,32.24,77105,1.29,12.5,330,0.28,2.67,11,29,0.13,0.32,0.21
"Ship 9","Bulkcarrier",01/24/18 01:00 PM,5,224.98,32.24,77105,1.19,12.5,331,0.28,2.22,15,21,0.12,0.26,0.18
"Ship 9","Bulkcarrier",01/24/18 02:00 PM,5,224.98,32.24,77105,1.26,11.8,338,0.28,1.82,16,18,0.14,0.33,0.21
"Ship 9","Bulkcarrier",01/24/18 03:00 PM,5,224.98,32.24,77105,1.18,12.5,342,0.31,1.56,13,17,0.18,0.39,0.28
"Ship 9","Bulkcarrier",01/24/18 04:00 PM,5,224.98,32.24,77105,1.36,13.3,351,0.32,1.49,15,27,0.17,0.34,0.26
"Ship 9","Bulkcarrier",01/24/18 05:00 PM,5,224.98,32.24,77105,1.33,12.5,348,0.34,1.63,18,30,0.23,0.55,0.36
"Ship 9","Bulkcarrier",01/24/18 06:00 PM,5,224.98,32.24,77105,1.3,14.3,346,0.39,1.93,20,40,0.39,0.79,0.63
"Ship 9","Bulkcarrier",01/24/18 07:00 PM,5,224.98,32.24,77105,1.46,14.3,345,0.37,2.32,16,78,0.36,1.04,0.65
"Ship 9","Bulkcarrier",01/24/18 08:00 PM,5,224.98,32.24,77105,1.45,14.3,342,0.39,2.74,10,152,0.34,0.79,0.55
"Ship 9","Bulkcarrier",01/24/18 09:00 PM,5,224.98,32.24,77105,1.67,16.7,328,0.4,3.07,8,142,0.32,0.85,0.55
"Ship 9","Bulkcarrier",01/24/18 10:00 PM,5,224.98,32.24,77105,1.62,13.3,325,0.43,3.23,6,161,0.41,1,0.7
"Ship 9","Bulkcarrier",01/24/18 11:00 PM,5,224.98,32.24,77105,1.8,16.7,315,0.45,3.19,9,146,0.27,0.8,0.46
"Ship 9","Bulkcarrier",01/25/18 12:00 AM,5,224.98,32.24,77105,1.96,15.4,317,0.38,2.95,11,138,0.26,0.72,0.43
"Ship 9","Bulkcarrier",01/25/18 01:00 AM,5,224.98,32.24,77105,2.26,15.4,313,0.39,2.55,14,147,0.23,0.55,0.4
"Ship 9","Bulkcarrier",01/25/18 02:00 AM,5,224.98,32.24,77105,2.48,14.3,312,0.39,2.1,16,154,0.23,0.6,0.37
"Ship 9","Bulkcarrier",01/25/18 03:00 AM,5,224.98,32.24,77105,2.72,15.4,313,0.41,1.71,14,146,0.27,0.59,0.42
"Ship 9","Bulkcarrier",01/25/18 04:00 AM,5,224.98,32.24,77105,2.44,15.4,319,0.38,1.47,13,156,0.36,0.7,0.57
"Ship 9","Bulkcarrier",01/25/18 05:00 AM,5,224.98,32.24,77105,2.7,15.4,315,0.37,1.43,9,142,0.19,0.57,0.3
"Ship 9","Bulkcarrier",01/25/18 06:00 AM,5,224.98,32.24,77105,2.56,15.4,313,0.44,1.59,17,156,0.22,0.58,0.34
"Ship 9","Bulkcarrier",01/25/18 07:00 AM,5,224.98,32.24,77105,2.43,15.4,312,0.39,1.91,15,162,0.27,0.6,0.46
"Ship 9","Bulkcarrier",01/25/18 08:00 AM,5,224.98,32.24,77105,2.79,15.4,314,0.34,2.35,16,150,0.3,0.72,0.52
"Ship 9","Bulkcarrier",01/25/18 09:00 AM,5,224.98,32.24,77105,2.42,15.4,314,0.35,2.76,15,153,0.22,0.77,0.37
"Ship 9","Bulkcarrier",01/25/18 10:00 AM,5,224.98,32.24,77105,2.18,15.4,308,0.36,3.07,14,149,0.32,0.84,0.59
"Ship 9","Bulkcarrier",01/25/18 11:00 AM,5,224.98,32.24,77105,2.08,15.4,321,0.35,3.21,16,180,0.29,0.82,0.5
"Ship 9","Bulkcarrier",01/25/18 12:00 PM,5,224.98,32.24,77105,1.79,14.3,318,0.38,3.13,11,268,0.19,0.44,0.31
"Ship 9","Bulkcarrier",01/25/18 01:00 PM,5,224.98,32.24,77105,1.97,14.3,320,0.33,2.83,13,11,0.19,0.47,0.3
"Ship 9","Bulkcarrier",01/25/18 02:00 PM,5,224.98,32.24,77105,1.86,15.4,323,0.31,2.39,19,28,0.24,0.67,0.41
"Ship 9","Bulkcarrier",01/25/18 03:00 PM,5,224.98,32.24,77105,1.9,15.4,325,0.3,1.93,17,30,0.24,0.61,0.37
"Ship 9","Bulkcarrier",01/25/18 04:00 PM,5,224.98,32.24,77105,1.71,14.3,326,0.35,1.57,12,39,0.25,0.54,0.36
"Ship 9","Bulkcarrier",01/25/18 05:00 PM,5,224.98,32.24,77105,1.81,15.4,334,0.35,1.41,5,224,0.21,0.54,0.36
"Ship 9","Bulkcarrier",01/25/18 06:00 PM,5,224.98,32.24,77105,1.64,14.3,333,0.34,1.48,7,277,0.24,0.58,0.38
"Ship 9","Bulkcarrier",01/25/18 07:00 PM,5,224.98,32.24,77105,1.75,15.4,334,0.38,1.75,10,235,0.24,0.72,0.44
"Ship 9","Bulkcarrier",01/25/18 08:00 PM,5,224.98,32.24,77105,1.73,14.3,328,0.34,2.15,11,166,0.24,0.81,0.39
"Ship 9","Bulkcarrier",01/25/18 09:00 PM,5,224.98,32.24,77105,1.56,14.3,324,0.36,2.62,12,159,0.3,0.63,0.47
"Ship 9","Bulkcarrier",01/25/18 10:00 PM,5,224.98,32.24,77105,1.64,14.3,322,0.35,3.04,15,144,0.28,0.65,0.47
"Ship 9","Bulkcarrier",01/25/18 11:00 PM,5,224.98,32.24,77105,1.64,14.3,326,0.42,3.31,10,143,0.27,0.76,0.47
"Ship 9","Bulkcarrier",01/26/18 12:00 AM,5,224.98,32.24,77105,1.96,14.3,325,0.33,3.37,9,137,0.27,0.6,0.44
"Ship 9","Bulkcarrier",01/26/18 01:00 AM,5,224.98,32.24,77105,1.62,14.3,328,0.33,3.19,10,138,0.29,0.74,0.49
"Ship 9","Bulkcarrier",01/26/18 02:00 AM,5,224.98,32.24,77105,1.58,14.3,325,0.35,2.8,12,145,0.25,0.63,0.39
"Ship 9","Bulkcarrier",01/26/18 03:00 AM,5,224.98,32.24,77105,1.37,13.3,334,0.4,2.28,9,136,0.26,0.58,0.4
"Ship 9","Bulkcarrier",01/26/18 04:00 AM,5,224.98,32.24,77105,1.42,14.3,334,0.32,1.78,9,114,0.32,0.94,0.52
"Ship 9","Bulkcarrier",01/26/18 05:00 AM,5,224.98,32.24,77105,1.45,14.3,331,0.37,1.42,13,134,0.3,0.67,0.45
"Ship 9","Bulkcarrier",01/26/18 06:00 AM,5,224.98,32.24,77105,1.47,14.3,337,0.35,1.27,14,143,0.23,0.54,0.37
"Ship 9","Bulkcarrier",01/26/18 07:00 AM,5,224.98,32.24,77105,1.28,14.3,343,0.36,1.38,17,142,0.24,0.79,0.39
"Ship 9","Bulkcarrier",01/26/18 08:00 AM,5,224.98,32.24,77105,1.55,14.3,332,0.33,1.71,16,137,0.36,0.79,0.57
"Ship 9","Bulkcarrier",01/26/18 09:00 AM,5,224.98,32.24,77105,1.36,15.4,348,0.34,2.2,13,121,0.32,0.58,0.49
"Ship 9","Bulkcarrier",01/26/18 10:00 AM,5,224.98,32.24,77105,1.5,14.3,345,0.36,2.72,25,54,0.24,0.55,0.4
"Ship 9","Bulkcarrier",01/26/18 11:00 AM,5,224.98,32.24,77105,1.4,14.3,346,0.32,3.15,21,40,0.23,0.53,0.36
"Ship 9","Bulkcarrier",01/26/18 12:00 PM,5,224.98,32.24,77105,1.4,14.3,349,0.34,3.38,27,38,0.28,0.64,0.45
"Ship 9","Bulkcarrier",01/26/18 01:00 PM,5,224.98,32.24,77105,1.48,14.3,3,0.33,3.36,36,42,0.25,0.68,0.4
"Ship 9","Bulkcarrier",01/26/18 02:00 PM,5,224.98,32.24,77105,1.75,14.3,7,0.3,3.07,41,42,0.21,0.48,0.34
"Ship 9","Bulkcarrier",01/26/18 03:00 PM,5,224.98,32.24,77105,1.85,14.3,12,0.29,2.58,43,42,0.21,0.43,0.33
"Ship 9","Bulkcarrier",01/26/18 04:00 PM,5,224.98,32.24,77105,2.18,8.3,11,0.3,2.02,43,40,0.3,0.56,0.44
"Ship 11","Bulkcarrier",02/27/18 01:00 PM,3,158,23,21057,2.22,10,21,0.24,3.6,46,47,0.19,0.42,0.31
"Ship 11","Bulkcarrier",02/27/18 02:00 PM,3,158,23,21057,2.33,9.5,21,0.28,3.57,47,44,0.14,0.34,0.21
"Ship 11","Bulkcarrier",02/27/18 03:00 PM,3,158,23,21057,2.22,10,22,0.24,3.21,46,45,0.16,0.35,0.26
"Ship 11","Bulkcarrier",02/27/18 04:00 PM,3,158,23,21057,2.39,9.5,23,0.2,2.62,45,53,0.13,0.52,0.23
"Ship 11","Bulkcarrier",02/27/18 05:00 PM,3,158,23,21057,2.24,9.5,21,0.14,1.93,43,52,0.15,0.44,0.27
"Ship 11","Bulkcarrier",02/27/18 06:00 PM,3,158,23,21057,2.21,9.5,21,0.15,1.35,45,60,0.15,0.44,0.24
"Ship 11","Bulkcarrier",02/28/18 01:00 PM,5,158,23,21057,1.69,9.1,19,0.09,3.76,19,53,0.04,0.13,0.06
"Ship 11","Bulkcarrier",02/28/18 02:00 PM,5,158,23,21057,1.82,9.5,17,0.1,4.07,21,61,0.04,0.1,0.06
"Ship 11","Bulkcarrier",02/28/18 03:00 PM,5,158,23,21057,1.86,9.1,16,0.09,3.99,18,67,0.04,0.11,0.07
"Ship 11","Bulkcarrier",02/28/18 04:00 PM,5,158,23,21057,1.86,9.5,15,0.1,3.53,11,104,0.04,0.12,0.06
"Ship 11","Bulkcarrier",02/28/18 05:00 PM,5,158,23,21057,1.72,9.1,17,0.09,2.81,9,102,0.04,0.12,0.06
"Ship 11","Bulkcarrier",02/28/18 06:00 PM,5,158,23,21057,1.69,9.5,13,0.09,2,9,84,0.04,0.12,0.07
"Ship 11","Bulkcarrier",02/28/18 07:00 PM,5,158,23,21057,1.62,9.1,12,0.08,1.35,10,107,0.05,0.1,0.07
"Ship 11","Bulkcarrier",02/28/18 08:00 PM,5,158,23,21057,1.67,10,11,0.07,1.04,13,140,0.03,0.08,0.05
"Ship 11","Bulkcarrier",02/28/18 09:00 PM,5,158,23,21057,1.74,8.7,9,0.08,1.14,15,133,0.04,0.11,0.06
"Ship 11","Bulkcarrier",02/28/18 10:00 PM,5,158,23,21057,1.67,8.7,11,0.08,1.62,8,128,0.04,0.14,0.07
"Ship 11","Bulkcarrier",02/28/18 11:00 PM,5,158,23,21057,1.75,10,12,0.1,2.38,5,135,0.04,0.08,0.05
"Ship 11","Bulkcarrier",03/01/18 12:00 AM,5,158,23,21057,1.8,9.1,15,0.09,3.23,4,115,0.04,0.09,0.06
"Ship 11","Bulkcarrier",03/01/18 01:00 AM,5,158,23,21057,1.96,9.1,14,0.1,3.97,7,118,0.04,0.1,0.06
"Ship 11","Bulkcarrier",03/01/18 02:00 AM,5,158,23,21057,1.74,9.5,11,0.11,4.42,6,104,0.04,0.09,0.06
"Ship 11","Bulkcarrier",03/01/18 03:00 AM,5,158,23,21057,1.63,10,7,0.12,4.46,16,72,0.04,0.11,0.06
"Ship 11","Bulkcarrier",03/01/18 04:00 AM,5,158,23,21057,1.91,10,13,0.12,4.09,17,47,0.04,0.13,0.06
"Ship 11","Bulkcarrier",03/01/18 05:00 AM,5,158,23,21057,1.78,10,14,0.1,3.37,16,50,0.04,0.09,0.06
"Ship 11","Bulkcarrier",03/01/18 06:00 AM,5,158,23,21057,1.74,9.5,15,0.1,2.47,10,201,0.04,0.12,0.07
"Ship 11","Bulkcarrier",03/01/18 07:00 AM,5,158,23,21057,1.73,10,14,0.09,1.62,10,144,0.09,0.23,0.17
"Ship 11","Bulkcarrier",03/01/18 08:00 AM,5,158,23,21057,1.8,10,15,0.08,1.05,12,242,0.07,0.22,0.13
"Ship 11","Bulkcarrier",03/01/18 09:00 AM,5,158,23,21057,1.86,9.5,14,0.08,0.89,10,255,0.07,0.36,0.15
"Ship 11","Bulkcarrier",03/01/18 10:00 AM,5,158,23,21057,1.76,9.1,12,0.08,1.19,13,278,0.04,0.14,0.07
"Ship 11","Bulkcarrier",03/01/18 11:00 AM,5,158,23,21057,1.94,9.5,6,0.09,1.84,18,332,0.06,0.14,0.11
"Ship 11","Bulkcarrier",03/01/18 12:00 PM,5,158,23,21057,2.12,9.5,5,0.1,2.69,26,63,0.08,0.22,0.13
"Ship 11","Bulkcarrier",03/01/18 01:00 PM,5,158,23,21057,2.69,9.5,1,0.13,3.54,34,180,0.08,0.26,0.14
"Ship 11","Bulkcarrier",03/01/18 02:00 PM,5,158,23,21057,3.16,10,2,0.14,4.16,34,351,0.11,0.32,0.19
"Ship 11","Bulkcarrier",03/01/18 03:00 PM,5,158,23,21057,3.53,10.5,2,0.19,4.39,36,328,0.18,0.47,0.3
"Ship 11","Bulkcarrier",03/01/18 04:00 PM,5,158,23,21057,3.45,9.5,1,0.19,4.16,32,311,0.14,0.47,0.28
"Ship 21","General cargo",02/01/18 12:00 AM,5,99.6,15.5,6795,1.82,11.1,329,0.14,1.9,23,4,0.25,0.76,0.51
"Ship 21","General cargo",02/01/18 01:00 AM,5,99.6,15.5,6795,1.9,11.8,329,0.2,2.82,28,5,0.14,0.45,0.26
"Ship 21","General cargo",02/01/18 02:00 AM,5,99.6,15.5,6795,2.21,11.1,330,0.19,3.62,26,122,0.2,0.49,0.34
"Ship 21","General cargo",02/01/18 03:00 AM,5,99.6,15.5,6795,2.37,13.3,331,0.23,4.1,25,180,0.18,0.56,0.32
"Ship 21","General cargo",02/01/18 04:00 AM,5,99.6,15.5,6795,2.45,13.3,334,0.23,4.13,23,62,0.21,0.48,0.37
"Ship 21","General cargo",02/01/18 05:00 AM,5,99.6,15.5,6795,2.5,14.3,336,0.24,3.7,28,234,0.31,0.66,0.47
"Ship 23","Bulkcarrier",01/11/18 04:00 PM,5,229.5,36.92,92598,3.89,9.2,318,0.3,1.61,18,306,0.08,0.28,0.13
"Ship 23","Bulkcarrier",01/11/18 05:00 PM,5,229.5,36.92,92598,3.84,9.8,319,0.3,1.37,16,294,0.08,0.28,0.12
"Ship 23","Bulkcarrier",01/11/18 06:00 PM,5,229.5,36.92,92598,3.98,10.1,320,0.33,1.34,13,297,0.09,0.19,0.13
"Ship 23","Bulkcarrier",01/11/18 07:00 PM,5,229.5,36.92,92598,3.61,11.7,317,0.3,1.51,16,232,0.12,0.29,0.19
"Ship 23","Bulkcarrier",01/11/18 08:00 PM,5,229.5,36.92,92598,4.08,12.1,318,0.31,1.86,24,220,0.09,0.29,0.16
"Ship 23","Bulkcarrier",01/11/18 09:00 PM,5,229.5,36.92,92598,3.94,10.4,317,0.31,2.28,19,203,0.07,0.18,0.1
"Ship 23","Bulkcarrier",01/11/18 10:00 PM,5,229.5,36.92,92598,3.64,10.5,314,0.31,2.67,19,197,0.08,0.21,0.13
"Ship 23","Bulkcarrier",01/11/18 11:00 PM,5,229.5,36.92,92598,3.63,11.2,315,0.3,2.96,14,171,0.13,0.27,0.22
"Ship 23","Bulkcarrier",01/12/18 12:00 AM,5,229.5,36.92,92598,3.45,10.7,318,0.27,3.08,13,216,0.07,0.24,0.13
"Ship 23","Bulkcarrier",01/12/18 01:00 AM,5,229.5,36.92,92598,2.94,11.3,317,0.28,2.98,12,183,0.1,0.25,0.15
"Ship 23","Bulkcarrier",01/12/18 02:00 AM,5,229.5,36.92,92598,3.17,11,316,0.28,2.68,15,157,0.08,0.21,0.13
"Ship 23","Bulkcarrier",01/12/18 03:00 AM,5,229.5,36.92,92598,3.01,12.4,314,0.26,2.26,18,148,0.06,0.17,0.1
"Ship 23","Bulkcarrier",01/12/18 04:00 AM,5,229.5,36.92,92598,2.7,12,316,0.25,1.84,22,133,0.06,0.16,0.09
"Ship 23","Bulkcarrier",01/12/18 05:00 AM,5,229.5,36.92,92598,2.81,10.6,323,0.23,1.54,20,132,0.06,0.15,0.08
"Ship 23","Bulkcarrier",01/12/18 06:00 AM,5,229.5,36.92,92598,2.25,11.4,319,0.22,1.42,19,164,0.05,0.13,0.08
"Ship 23","Bulkcarrier",01/12/18 07:00 AM,5,229.5,36.92,92598,2.29,12.4,313,0.24,1.52,17,129,0.05,0.12,0.08
"Ship 23","Bulkcarrier",01/12/18 08:00 AM,5,229.5,36.92,92598,2.18,11.3,311,0.21,1.78,21,147,0.06,0.16,0.09
"Ship 23","Bulkcarrier",01/12/18 09:00 AM,5,229.5,36.92,92598,1.96,11.4,312,0.2,2.17,18,153,0.06,0.13,0.09
"Ship 23","Bulkcarrier",01/12/18 10:00 AM,5,229.5,36.92,92598,1.78,10.5,314,0.21,2.59,16,152,0.05,0.12,0.08
"Ship 23","Bulkcarrier",01/12/18 11:00 AM,5,229.5,36.92,92598,1.82,11.1,310,0.23,2.92,23,178,0.05,0.11,0.07
"Ship 23","Bulkcarrier",01/12/18 12:00 PM,5,229.5,36.92,92598,1.67,10.8,309,0.19,3.1,28,139,0.05,0.12,0.08
"Ship 23","Bulkcarrier",01/12/18 01:00 PM,5,229.5,36.92,92598,1.42,10.5,308,0.24,3.08,20,143,0.05,0.1,0.07
"Ship 23","Bulkcarrier",01/12/18 02:00 PM,5,229.5,36.92,92598,1.38,10.8,304,0.19,2.86,29,191,0.04,0.09,0.06
"Ship 23","Bulkcarrier",01/12/18 03:00 PM,5,229.5,36.92,92598,1.4,10.9,301,0.18,2.48,47,195,0.04,0.1,0.06
"Ship 28","General cargo",01/18/18 01:00 PM,3,118,16.5,7300,5.94,14.2,323,0.38,2.03,16,270,1.1,2.62,1.96
"Ship 28","General cargo",01/18/18 01:59 PM,3,118,16.5,7300,5.72,14.4,326,0.4,2.69,13,272,1.8,2.71,2.28
"Ship 28","General cargo",01/18/18 02:59 PM,3,118,16.5,7300,5.68,14.2,327,0.39,3.22,12,270,1.37,2.62,2.08
"Ship 28","General cargo",01/18/18 03:59 PM,3,118,16.5,7300,5.56,14.2,325,0.35,3.47,14,271,0.94,1.96,1.51
"Ship 28","General cargo",01/18/18 04:59 PM,3,118,16.5,7300,5.22,14.2,325,0.37,3.37,14,268,0.92,2,1.39
"Ship 28","General cargo",01/18/18 05:59 PM,3,118,16.5,7300,5.45,14.2,325,0.4,2.96,12,248,1.07,2.63,1.68
"Ship 28","General cargo",01/18/18 06:59 PM,3,118,16.5,7300,4.79,13.3,325,0.36,2.35,13,246,1.23,2.04,1.77
"Ship 28","General cargo",01/19/18 01:59 AM,3,118,16.5,7300,4.23,13,325,0.36,2.72,14,247,0.78,1.75,1.21
"Ship 28","General cargo",01/19/18 02:59 AM,3,118,16.5,7300,3.8,12.9,327,0.37,3.33,18,235,0.86,2.22,1.33
"Ship 28","General cargo",01/19/18 03:59 AM,3,118,16.5,7300,4.16,13.2,324,0.38,3.67,16,242,0.82,2.05,1.38
"Ship 28","General cargo",01/19/18 04:59 AM,3,118,16.5,7300,4.1,12.1,327,0.37,3.67,17,322,0.76,1.76,1.25
"Ship 29","Bulkcarrier",12/20/17 04:00 PM,6,199.87,32.25,63548,1.67,10.7,319,0.25,3.21,10,32,0.17,0.64,0.31
"Ship 29","Bulkcarrier",12/20/17 05:00 PM,6,199.87,32.25,63548,1.86,11,316,0.22,3.22,8,94,0.24,0.62,0.35
"Ship 29","Bulkcarrier",12/20/17 06:00 PM,6,199.87,32.25,63548,2.03,10.4,309,0.23,2.93,12,146,0.1,0.41,0.21
"Ship 29","Bulkcarrier",12/20/17 07:00 PM,6,199.87,32.25,63548,1.86,11,315,0.22,2.39,15,144,0.11,0.38,0.23
"Ship 29","Bulkcarrier",12/20/17 08:00 PM,6,199.87,32.25,63548,1.73,10.8,322,0.2,1.75,10,136,0.14,0.34,0.24
"Ship 29","Bulkcarrier",12/20/17 09:00 PM,6,199.87,32.25,63548,1.86,11,316,0.18,1.18,13,144,0.09,0.27,0.16
"Ship 29","Bulkcarrier",12/20/17 10:00 PM,6,199.87,32.25,63548,1.86,10.8,318,0.19,0.86,13,140,0.09,0.29,0.16
"Ship 29","Bulkcarrier",12/20/17 11:00 PM,6,199.87,32.25,63548,1.59,10.7,319,0.15,0.86,8,139,0.13,0.3,0.21
"Ship 29","Bulkcarrier",12/21/17 12:00 AM,6,199.87,32.25,63548,1.64,11.1,321,0.17,1.18,10,150,0.12,0.3,0.21
"Ship 29","Bulkcarrier",12/21/17 01:00 AM,6,199.87,32.25,63548,1.49,11,324,0.17,1.74,13,146,0.15,0.31,0.24
"Ship 29","Bulkcarrier",12/21/17 02:00 AM,6,199.87,32.25,63548,1.63,11.1,322,0.15,2.39,10,141,0.16,0.32,0.23
"Ship 29","Bulkcarrier",12/21/17 03:00 AM,6,199.87,32.25,63548,1.66,11.1,320,0.16,2.99,13,138,0.15,0.44,0.23
"Ship 29","Bulkcarrier",12/21/17 04:00 AM,6,199.87,32.25,63548,1.7,11.1,315,0.2,3.38,11,145,0.13,0.3,0.2
"Ship 29","Bulkcarrier",12/21/17 05:00 AM,6,199.87,32.25,63548,1.84,11.1,322,0.23,3.46,7,129,0.16,0.37,0.23
"Ship 29","Bulkcarrier",12/21/17 06:00 AM,6,199.87,32.25,63548,1.69,10.3,321,0.23,3.23,10,140,0.18,0.42,0.31
"Ship 29","Bulkcarrier",12/21/17 07:00 AM,6,199.87,32.25,63548,1.47,10.1,328,0.17,2.72,9,128,0.09,0.22,0.15
"Ship 29","Bulkcarrier",12/21/17 08:00 AM,6,199.87,32.25,63548,1.83,10.9,317,0.16,2.06,8,141,0.12,0.3,0.2
"Ship 29","Bulkcarrier",12/21/17 09:00 AM,6,199.87,32.25,63548,1.72,11,320,0.16,1.4,4,182,0.1,0.41,0.19
"Ship 29","Bulkcarrier",12/21/17 10:00 AM,6,199.87,32.25,63548,1.55,10.2,319,0.15,0.94,3,140,0.13,0.35,0.22
