"ship","type","time","zone","length","breath","dwt","h_s","t_p","dir","h_sm","h_0","wind_speed","wind_dir","mov_avg","mov_max","mov_sig"
"Ship 8","General Cargo",11/26/15 10:00 AM,5,129.1,15.9,8600,3.53,12.34,342,0.24,0.53,19.3,35.45,0.21,0.69,0.29
"Ship 8","General Cargo",11/26/15 11:00 AM,5,129.1,15.9,8600,3.09,11.17,340,0.23,1.17,14.95,58.8,0.25,0.41,0.3
"Ship 8","General Cargo",11/26/15 12:00 PM,5,129.1,15.9,8600,3.01,11.23,338,0.23,2.05,19.35,40.85,0.3,0.54,0.38
"Ship 8","General Cargo",11/26/15 01:00 PM,5,129.1,15.9,8600,2.94,10.76,342,0.26,2.93,19.3,62.75,0.25,0.41,0.3
"Ship 8","General Cargo",11/26/15 02:00 PM,5,129.1,15.9,8600,3.04,10.34,341,0.26,3.63,14.8,73,0.23,0.37,0.28
"Ship 8","General Cargo",11/26/15 03:00 PM,5,129.1,15.9,8600,2.54,9.14,338,0.25,3.95,21.75,30.55,0.22,0.34,0.27
"Ship 8","General Cargo",11/26/15 04:00 PM,5,129.1,15.9,8600,2.65,10.49,340,0.24,3.81,20,27.15,0.15,0.39,0.23
"Ship 8","General Cargo",11/26/15 05:00 PM,5,129.1,15.9,8600,2.71,8.64,340,0.22,3.27,14.2,29.3,0.14,0.27,0.18
"Ship 8","General Cargo",11/27/15 01:00 AM,5,129.1,15.9,8600,2.51,8.09,340,0.18,2.76,15.45,36.95,0.15,0.32,0.2
"Ship 8","General Cargo",11/27/15 02:00 AM,5,129.1,15.9,8600,2.3,10.27,348,0.19,3.53,14.1,32.85,0.15,0.31,0.19
"Ship 8","General Cargo",11/27/15 03:00 AM,5,129.1,15.9,8600,2.43,9.41,342,0.21,3.96,10.4,30.95,0.15,0.26,0.19
"Ship 8","General Cargo",11/27/15 04:00 AM,5,129.1,15.9,8600,2.31,9.9,340,0.23,3.99,10.2,35.1,0.22,0.34,0.26
"Ship 8","General Cargo",11/27/15 05:00 AM,5,129.1,15.9,8600,2.27,9.76,341,0.19,3.58,12,33.5,0.26,0.36,0.3
"Ship 8","General Cargo",11/27/15 06:00 AM,5,129.1,15.9,8600,2.06,8.79,338,0.17,2.84,10.5,34.7,0.28,0.51,0.34
"Ship 8","General Cargo",11/27/15 07:00 AM,5,129.1,15.9,8600,2.26,9.47,339,0.16,1.91,12.5,81.7,0.3,0.37,0.33
"Ship 8","General Cargo",11/27/15 08:00 AM,5,129.1,15.9,8600,2.15,8.44,339,0.16,1.04,13.1,76.7,0.37,0.52,0.41
"Ship 8","General Cargo",11/27/15 09:00 AM,5,129.1,15.9,8600,2.15,9.51,341,0.14,0.48,10.9,175.85,0.08,0.29,0.13
"Ship 8","General Cargo",11/27/15 10:00 AM,5,129.1,15.9,8600,2.29,9.95,339,0.14,0.38,9.4,192.3,0.09,0.22,0.14
"Ship 8","General Cargo",11/27/15 11:00 AM,5,129.1,15.9,8600,2.04,7.89,342,0.12,0.72,9.8,268.5,0.12,0.32,0.19
"Ship 8","General Cargo",11/27/15 12:00 PM,5,129.1,15.9,8600,2.03,9.61,339,0.12,1.4,11.55,301.15,0.11,0.28,0.16
"Ship 8","General Cargo",11/27/15 01:00 PM,5,129.1,15.9,8600,2.12,8.25,340,0.12,2.27,13.25,327.65,0.07,0.17,0.1
"Ship 8","General Cargo",11/27/15 02:00 PM,5,129.1,15.9,8600,1.92,9.6,341,0.14,3.09,18.9,324,0.07,0.19,0.11
"Ship 8","General Cargo",11/27/15 03:00 PM,5,129.1,15.9,8600,2.04,9.24,334,0.17,3.69,13.8,326,0.1,0.25,0.15
"Ship 5","Bulkcarrier",12/07/15 10:00 AM,5,225,32.2,75399,2.15,14.9,306,0.28,2.66,29.25,176.2,0.16,0.37,0.23
"Ship 5","Bulkcarrier",12/07/15 11:00 AM,5,225,32.2,75399,2.08,11.87,304,0.29,3.04,41,195.05,0.13,0.29,0.18
"Ship 5","Bulkcarrier",12/07/15 12:00 PM,5,225,32.2,75399,2.08,12.39,307,0.28,3.26,30.8,193.5,0.12,0.25,0.16
"Ship 5","Bulkcarrier",12/07/15 01:00 PM,5,225,32.2,75399,2.08,12.41,302,0.29,3.26,55.1,209.35,0.09,0.26,0.15
"Ship 5","Bulkcarrier",12/07/15 02:00 PM,5,225,32.2,75399,2,12.43,298,0.28,3.05,52.4,205.65,0.11,0.28,0.15
"Ship 5","Bulkcarrier",12/07/15 03:00 PM,5,225,32.2,75399,2.11,12.35,299,0.25,2.63,58.15,216.25,0.1,0.29,0.14
"Ship 5","Bulkcarrier",12/07/15 04:00 PM,5,225,32.2,75399,1.73,11.48,294,0.27,2.13,60.05,205.85,0.14,0.31,0.2
"Ship 5","Bulkcarrier",12/07/15 05:00 PM,5,225,32.2,75399,1.72,12.37,294,0.25,1.66,54.85,207.85,0.12,0.29,0.17
"Ship 5","Bulkcarrier",12/07/15 06:00 PM,5,225,32.2,75399,1.89,12.41,295,0.25,1.38,55.2,210.15,0.15,0.36,0.22
"Ship 5","Bulkcarrier",12/07/15 07:00 PM,5,225,32.2,75399,1.88,11.94,297,0.23,1.32,45.25,215.4,0.15,0.28,0.2
"Ship 5","Bulkcarrier",12/07/15 08:00 PM,5,225,32.2,75399,1.84,12.37,296,0.21,1.52,49.35,207.1,0.15,0.31,0.2
"Ship 5","Bulkcarrier",12/07/15 09:00 PM,5,225,32.2,75399,1.68,12.12,296,0.21,1.94,51,212.15,0.13,0.31,0.18
"Ship 5","Bulkcarrier",12/07/15 10:00 PM,5,225,32.2,75399,1.75,11.44,297,0.2,2.44,42.5,217.6,0.13,0.31,0.18
"Ship 5","Bulkcarrier",12/07/15 11:00 PM,5,225,32.2,75399,1.86,12.35,296,0.22,2.94,40.35,218,0.12,0.37,0.19
"Ship 5","Bulkcarrier",12/08/15 12:00 AM,5,225,32.2,75399,1.84,11.68,300,0.25,3.29,26.55,223.55,0.11,0.31,0.16
"Ship 5","Bulkcarrier",12/08/15 01:00 AM,5,225,32.2,75399,1.9,11.84,303,0.27,3.38,23.7,256.5,0.13,0.26,0.18
"Ship 5","Bulkcarrier",12/08/15 02:00 AM,5,225,32.2,75399,1.89,11.76,300,0.24,3.22,20.3,248.55,0.14,0.3,0.19
"Ship 5","Bulkcarrier",12/08/15 03:00 AM,5,225,32.2,75399,2.25,12.02,298,0.23,2.83,19.75,219,0.17,0.36,0.23
"Ship 5","Bulkcarrier",12/08/15 04:00 AM,5,225,32.2,75399,1.9,11.82,301,0.22,2.32,16.9,225.35,0.18,0.44,0.26
"Ship 5","Bulkcarrier",12/08/15 05:00 AM,5,225,32.2,75399,1.85,11.15,300,0.19,1.78,19.15,229.05,0.14,0.26,0.18
"Ship 5","Bulkcarrier",12/08/15 06:00 AM,5,225,32.2,75399,1.91,11.65,299,0.21,1.41,23.25,227.95,0.17,0.44,0.23
"Ship 5","Bulkcarrier",12/08/15 07:00 AM,5,225,32.2,75399,2.27,11.08,297,0.21,1.27,18.75,224.35,0.16,0.28,0.21
"Ship 5","Bulkcarrier",12/08/15 08:00 AM,5,225,32.2,75399,1.89,10.83,300,0.17,1.39,15.9,261.55,0.19,0.4,0.25
"Ship 5","Bulkcarrier",12/08/15 09:00 AM,5,225,32.2,75399,2.09,10.72,301,0.22,1.74,19.85,230.4,0.15,0.28,0.19
"Ship 5","Bulkcarrier",12/08/15 10:00 AM,5,225,32.2,75399,1.96,11.08,300,0.21,2.23,18.9,225.45,0.13,0.25,0.17
"Ship 5","Bulkcarrier",12/08/15 11:00 AM,5,225,32.2,75399,1.93,13.5,299,0.2,2.71,13.2,261.9,0.13,0.26,0.17
"Ship 5","Bulkcarrier",12/08/15 12:00 PM,5,225,32.2,75399,2.06,11.2,309,0.25,3.11,11.75,278.5,0.12,0.25,0.16
"Ship 5","Bulkcarrier",12/08/15 01:00 PM,5,225,32.2,75399,1.83,10.78,305,0.28,3.28,11.55,299.25,0.13,0.31,0.19
"Ship 5","Bulkcarrier",12/08/15 02:00 PM,5,225,32.2,75399,2.23,11.05,309,0.29,3.18,11.2,308.65,0.13,0.31,0.17
"Ship 5","Bulkcarrier",12/08/15 03:00 PM,5,225,32.2,75399,2.51,11.09,307,0.25,2.85,8.7,323.45,0.16,0.36,0.24
"Ship 5","Bulkcarrier",12/08/15 04:00 PM,5,225,32.2,75399,2.32,11.08,309,0.27,2.32,12.4,195.65,0.18,0.39,0.25
"Ship 5","Bulkcarrier",12/08/15 05:00 PM,5,225,32.2,75399,2.23,11.07,309,0.25,1.72,10.5,92.9,0.18,0.39,0.24
"Ship 5","Bulkcarrier",12/08/15 06:00 PM,5,225,32.2,75399,2.39,10.79,307,0.2,1.25,7.4,39.55,0.16,0.33,0.23
"Ship 5","Bulkcarrier",12/08/15 07:00 PM,5,225,32.2,75399,2.58,10.99,308,0.24,1,7.1,104.95,0.16,0.37,0.22
"Ship 5","Bulkcarrier",12/08/15 08:00 PM,5,225,32.2,75399,2.13,10.97,303,0.28,1.05,12.35,150.9,0.16,0.37,0.22
"Ship 5","Bulkcarrier",12/08/15 09:00 PM,5,225,32.2,75399,2.45,11.12,304,0.27,1.39,15.6,144.55,0.18,0.46,0.27
"Ship 5","Bulkcarrier",12/08/15 10:00 PM,5,225,32.2,75399,2.61,10.65,312,0.24,1.92,13.85,145.9,0.16,0.47,0.25
"Ship 5","Bulkcarrier",12/08/15 11:00 PM,5,225,32.2,75399,2.96,11.12,302,0.33,2.51,16.7,143.15,0.15,0.4,0.23
"Ship 5","Bulkcarrier",12/09/15 12:00 AM,5,225,32.2,75399,2.74,11.79,303,0.36,3.04,11.8,144.1,0.17,0.41,0.25
"Ship 5","Bulkcarrier",12/09/15 01:00 AM,5,225,32.2,75399,3.06,12.09,306,0.34,3.34,11.45,142.8,0.18,0.54,0.29
"Ship 5","Bulkcarrier",12/09/15 02:00 AM,5,225,32.2,75399,3.26,12.34,310,0.41,3.35,13.15,150.45,0.2,0.42,0.3
"Ship 5","Bulkcarrier",12/09/15 03:00 AM,5,225,32.2,75399,3.54,12.27,307,0.4,3.07,11.8,138.35,0.19,0.45,0.28
"Ship 5","Bulkcarrier",12/09/15 04:00 AM,5,225,32.2,75399,3.15,12.43,309,0.39,2.56,9.7,141.6,0.2,0.56,0.3
"Ship 5","Bulkcarrier",12/09/15 05:00 AM,5,225,32.2,75399,3.05,11.3,310,0.35,1.95,9.25,140.5,0.25,0.63,0.38
"Ship 5","Bulkcarrier",12/09/15 06:00 AM,5,225,32.2,75399,3.4,11.41,308,0.38,1.4,7.85,135.35,0.26,0.49,0.36
"Ship 5","Bulkcarrier",12/09/15 07:00 AM,5,225,32.2,75399,3.07,11.34,309,0.3,1.06,11.85,142.8,0.15,0.42,0.23
"Ship 5","Bulkcarrier",12/09/15 08:00 AM,5,225,32.2,75399,2.65,12.19,307,0.27,1.01,12.6,156,0.16,0.35,0.23
"Ship 5","Bulkcarrier",12/09/15 09:00 AM,5,225,32.2,75399,3.01,12.36,308,0.29,1.27,9.3,168.75,0.14,0.31,0.19
"Ship 5","Bulkcarrier",12/09/15 10:00 AM,5,225,32.2,75399,3.17,12.37,311,0.27,1.75,7.45,134.3,0.17,0.4,0.25
"Ship 5","Bulkcarrier",12/09/15 11:00 AM,5,225,32.2,75399,2.91,10.78,307,0.28,2.31,20.2,135.3,0.14,0.32,0.19
"Ship 5","Bulkcarrier",12/09/15 12:00 PM,5,225,32.2,75399,2.8,11.74,312,0.33,2.87,17.2,157.8,0.12,0.35,0.18
"Ship 5","Bulkcarrier",12/09/15 01:00 PM,5,225,32.2,75399,2.86,12.22,315,0.31,3.25,6.7,238.1,0.11,0.31,0.17
"Ship 5","Bulkcarrier",12/09/15 02:00 PM,5,225,32.2,75399,2.71,11.08,312,0.33,3.36,0.6,199.6,0.13,0.32,0.2
"Ship 5","Bulkcarrier",12/09/15 03:00 PM,5,225,32.2,75399,2.91,11.14,315,0.33,3.16,2.2,255.55,0.13,0.35,0.2
"Ship 5","Bulkcarrier",12/09/15 04:00 PM,5,225,32.2,75399,2.78,11.28,315,0.3,2.7,0,137.95,0.14,0.32,0.2
"Ship 5","Bulkcarrier",12/09/15 05:00 PM,5,225,32.2,75399,2.9,11.18,314,0.28,2.07,7,152.2,0.18,0.41,0.28
"Ship 5","Bulkcarrier",12/09/15 06:00 PM,5,225,32.2,75399,2.75,11.05,320,0.26,1.46,9.1,245.55,0.15,0.32,0.21
"Ship 5","Bulkcarrier",12/09/15 07:00 PM,5,225,32.2,75399,2.85,11.48,317,0.22,1.02,10.8,214.3,0.17,0.41,0.23
"Ship 5","Bulkcarrier",12/09/15 08:00 PM,5,225,32.2,75399,2.73,10.85,317,0.24,0.87,13,155.9,0.21,0.38,0.27
"Ship 5","Bulkcarrier",12/09/15 09:00 PM,5,225,32.2,75399,2.75,11.18,316,0.23,1.07,15.4,148.05,0.16,0.31,0.2
"Ship 5","Bulkcarrier",12/09/15 10:00 PM,5,225,32.2,75399,2.74,11.1,319,0.26,1.55,15.4,151.35,0.13,0.31,0.2
"Ship 5","Bulkcarrier",12/09/15 11:00 PM,5,225,32.2,75399,2.5,11.05,318,0.26,2.19,14.8,146.35,0.11,0.3,0.15
"Ship 5","Bulkcarrier",12/10/15 12:00 AM,5,225,32.2,75399,2.67,11.46,320,0.26,2.83,14.25,151.65,0.13,0.39,0.22
"Ship 5","Bulkcarrier",12/10/15 01:00 AM,5,225,32.2,75399,2.77,11.55,320,0.26,3.31,13.05,153.25,0.14,0.42,0.21
"Ship 5","Bulkcarrier",12/10/15 02:00 AM,5,225,32.2,75399,2.75,10.99,317,0.26,3.52,11.7,158.4,0.15,0.34,0.21
"Ship 5","Bulkcarrier",12/10/15 03:00 AM,5,225,32.2,75399,2.64,11.07,319,0.26,3.4,11.4,175.45,0.15,0.48,0.22
"Ship 5","Bulkcarrier",12/10/15 04:00 AM,5,225,32.2,75399,2.37,11.09,318,0.24,2.98,12.2,161.6,0.17,0.37,0.23
"Ship 5","Bulkcarrier",12/10/15 05:00 AM,5,225,32.2,75399,2.58,10.7,316,0.23,2.35,9.55,183.2,0.16,0.3,0.21
"Ship 5","Bulkcarrier",12/10/15 06:00 AM,5,225,32.2,75399,2.51,10.66,317,0.2,1.66,14.9,200.8,0.19,0.39,0.24
"Ship 5","Bulkcarrier",12/10/15 07:00 AM,5,225,32.2,75399,2.52,11.09,318,0.23,1.13,11.95,183.2,0.21,0.43,0.28
"Ship 5","Bulkcarrier",12/10/15 08:00 AM,5,225,32.2,75399,2.67,11.02,321,0.2,0.88,10.75,189.55,0.19,0.41,0.27
"Ship 5","Bulkcarrier",12/10/15 09:00 AM,5,225,32.2,75399,2.68,11.08,319,0.21,0.95,9.85,185.75,0.15,0.3,0.21
"Ship 5","Bulkcarrier",12/10/15 10:00 AM,5,225,32.2,75399,2.51,10.84,314,0.24,1.35,17.2,218.3,0.13,0.26,0.17
"Ship 5","Bulkcarrier",12/10/15 11:00 AM,5,225,32.2,75399,2.48,11.05,317,0.23,1.94,9.55,236.8,0.09,0.21,0.12
"Ship 5","Bulkcarrier",12/10/15 12:00 PM,5,225,32.2,75399,2.46,11.06,312,0.26,2.57,11.8,281.3,0.11,0.27,0.17
"Ship 5","Bulkcarrier",12/10/15 01:00 PM,5,225,32.2,75399,2.69,11.01,317,0.3,3.13,7.15,256.45,0.12,0.31,0.18
"Ship 5","Bulkcarrier",12/10/15 02:00 PM,5,225,32.2,75399,2.28,10.99,309,0.24,3.43,5.45,267.7,0.14,0.45,0.22
"Ship 5","Bulkcarrier",12/10/15 03:00 PM,5,225,32.2,75399,2.93,10.4,311,0.31,3.4,4.25,313.15,0.17,0.57,0.29
"Ship 5","Bulkcarrier",12/10/15 04:00 PM,5,225,32.2,75399,2.56,10.52,310,0.31,3.06,2.45,310.1,0.15,0.32,0.22
"Ship 5","Bulkcarrier",12/10/15 05:00 PM,5,225,32.2,75399,2.87,11.07,312,0.25,2.46,1.8,317,0.13,0.33,0.2
"Ship 5","Bulkcarrier",12/10/15 06:00 PM,5,225,32.2,75399,2.81,10.75,311,0.22,1.76,13.3,146.6,0.2,0.46,0.28
"Ship 5","Bulkcarrier",12/10/15 07:00 PM,5,225,32.2,75399,2.33,10.37,311,0.22,1.16,19.45,143.15,0.18,0.36,0.25
"Ship 5","Bulkcarrier",12/10/15 08:00 PM,5,225,32.2,75399,2.26,11.07,318,0.2,0.82,17,153.2,0.2,0.34,0.25
"Ship 5","Bulkcarrier",12/10/15 09:00 PM,5,225,32.2,75399,2.38,11.03,312,0.26,0.82,11.15,143.45,0.16,0.47,0.25
"Ship 5","Bulkcarrier",12/10/15 10:00 PM,5,225,32.2,75399,2.42,11.02,310,0.25,1.17,13,135.4,0.13,0.28,0.19
"Ship 5","Bulkcarrier",12/10/15 11:00 PM,5,225,32.2,75399,2.32,10.59,310,0.22,1.78,16.35,153.1,0.11,0.39,0.18
"Ship 5","Bulkcarrier",12/11/15 12:00 AM,5,225,32.2,75399,2.16,10.94,308,0.27,2.5,16.95,143.35,0.13,0.38,0.2
"Ship 5","Bulkcarrier",12/11/15 01:00 AM,5,225,32.2,75399,2.46,10.79,308,0.27,3.15,12.85,155.95,0.1,0.22,0.13
"Ship 5","Bulkcarrier",12/11/15 02:00 AM,5,225,32.2,75399,2.39,10.73,309,0.26,3.57,16.7,148.15,0.12,0.33,0.17
"Ship 5","Bulkcarrier",12/11/15 03:00 AM,5,225,32.2,75399,2.22,10.1,309,0.35,3.66,20.75,147.4,0.13,0.32,0.2
"Ship 5","Bulkcarrier",12/11/15 04:00 AM,5,225,32.2,75399,2.53,10.6,311,0.26,3.38,16.45,135.25,0.15,0.34,0.21
"Ship 5","Bulkcarrier",12/11/15 05:00 AM,5,225,32.2,75399,2.14,9.98,312,0.23,2.82,16.3,141.15,0.15,0.47,0.24
"Ship 5","Bulkcarrier",12/11/15 06:00 AM,5,225,32.2,75399,2.43,10.92,313,0.2,2.1,7.8,164.7,0.17,0.32,0.22
"Ship 5","Bulkcarrier",12/11/15 07:00 AM,5,225,32.2,75399,2.47,9.98,314,0.2,1.38,10.5,163.1,0.14,0.26,0.19
"Ship 5","Bulkcarrier",12/11/15 08:00 AM,5,225,32.2,75399,2.12,10.67,312,0.21,0.9,16,139.65,0.17,0.29,0.22
"Ship 5","Bulkcarrier",12/11/15 09:00 AM,5,225,32.2,75399,2.13,10.8,319,0.2,0.77,9.9,143.7,0.15,0.31,0.2
"Ship 5","Bulkcarrier",12/11/15 10:00 AM,5,225,32.2,75399,2.21,10.26,311,0.17,0.99,11.9,136.15,0.16,0.38,0.21
"Ship 5","Bulkcarrier",12/11/15 11:00 AM,5,225,32.2,75399,2.26,10.16,315,0.2,1.51,11.6,131.8,0.13,0.28,0.18
"Ship 5","Bulkcarrier",12/11/15 12:00 PM,5,225,32.2,75399,2.16,10.58,318,0.21,2.19,7.65,139.8,0.16,0.32,0.22
"Ship 5","Bulkcarrier",12/11/15 01:00 PM,5,225,32.2,75399,2.58,10.18,323,0.22,2.86,5.9,225.4,0.16,0.5,0.25
"Ship 5","Bulkcarrier",12/11/15 02:00 PM,5,225,32.2,75399,2.73,11.92,318,0.27,3.35,10.8,35.65,0.19,0.5,0.29
"Ship 5","Bulkcarrier",12/11/15 03:00 PM,5,225,32.2,75399,2.84,14,323,0.27,3.53,10.5,44.2,0.24,0.53,0.37
"Ship 5","Bulkcarrier",12/11/15 04:00 PM,5,225,32.2,75399,3.02,14.19,318,0.31,3.37,8.15,38.65,0.28,0.64,0.42
"Ship 45","Bulkcarrier",01/11/16 05:00 PM,5,190,32.3,50779,3.56,12.3,301,0.3,3.79,41.15,271.5,0.18,0.36,0.24
"Ship 45","Bulkcarrier",01/11/16 06:00 PM,5,190,32.3,50779,3.54,12.3,302,0.27,3.24,42.4,285.75,0.21,0.52,0.3
"Ship 45","Bulkcarrier",01/11/16 07:00 PM,5,190,32.3,50779,3.54,12.3,302,0.24,2.42,39.35,288.05,0.26,0.42,0.31
"Ship 45","Bulkcarrier",01/11/16 08:00 PM,5,190,32.3,50779,3.52,12.3,303,0.29,1.61,36.4,285.2,0.19,0.57,0.28
"Ship 45","Bulkcarrier",01/11/16 09:00 PM,5,190,32.3,50779,3.5,12.3,304,0.29,1.17,33.25,291.2,0.27,0.55,0.36
"Ship 45","Bulkcarrier",01/11/16 10:00 PM,5,190,32.3,50779,3.43,12.3,305,0.39,0.72,29.45,281.35,0.3,0.45,0.35
"Ship 45","Bulkcarrier",01/11/16 11:00 PM,5,190,32.3,50779,3.33,12.3,307,0.29,0.89,22.35,238.95,0.22,0.41,0.28
"Ship 45","Bulkcarrier",01/12/16 12:00 AM,5,190,32.3,50779,3.19,12.3,307,0.32,1.45,31.05,225.55,0.22,0.38,0.27
"Ship 45","Bulkcarrier",01/12/16 01:00 AM,5,190,32.3,50779,3.06,12.3,308,0.26,2.25,29.7,227.05,0.2,0.37,0.25
"Ship 45","Bulkcarrier",01/12/16 02:00 AM,5,190,32.3,50779,2.96,12.3,309,0.25,3.09,27.4,231.45,0.16,0.28,0.2
"Ship 45","Bulkcarrier",01/12/16 03:00 AM,5,190,32.3,50779,2.88,12.3,310,0.24,3.68,28.2,232.05,0.15,0.28,0.2
"Ship 45","Bulkcarrier",01/12/16 04:00 AM,5,190,32.3,50779,2.82,12.3,310,0.25,4.11,35.4,223.75,0.15,0.26,0.19
"Ship 45","Bulkcarrier",01/12/16 05:00 AM,5,190,32.3,50779,2.76,12.3,311,0.25,3.98,33.25,220.4,0.22,0.38,0.27
"Ship 45","Bulkcarrier",01/12/16 06:00 AM,5,190,32.3,50779,2.72,11.2,312,0.21,3.53,30.3,259.65,0.23,0.36,0.28
"Ship 45","Bulkcarrier",01/12/16 07:00 AM,5,190,32.3,50779,2.71,11.2,313,0.25,2.83,33.15,220.3,0.22,0.39,0.27
"Ship 45","Bulkcarrier",01/12/16 08:00 AM,5,190,32.3,50779,2.7,11.2,314,0.23,1.94,27.15,237.3,0.21,0.39,0.26
"Ship 45","Bulkcarrier",01/12/16 09:00 AM,5,190,32.3,50779,2.69,11.2,315,0.25,1.14,33.9,221.05,0.23,0.4,0.29
"Ship 45","Bulkcarrier",01/12/16 10:00 AM,5,190,32.3,50779,2.68,11.2,316,0.24,0.66,21.9,256,0.25,0.45,0.31
"Ship 45","Bulkcarrier",01/12/16 11:00 AM,5,190,32.3,50779,2.66,11.2,318,0.26,0.7,25.2,297.4,0.29,0.47,0.35
"Ship 45","Bulkcarrier",01/12/16 12:00 PM,5,190,32.3,50779,2.64,11.2,319,0.26,1.06,23.25,305.8,0.29,0.46,0.34
"Ship 45","Bulkcarrier",01/12/16 01:00 PM,5,190,32.3,50779,2.61,11.2,320,0.26,1.66,19.85,310.65,0.27,0.41,0.32
"Ship 45","Bulkcarrier",01/12/16 02:00 PM,5,190,32.3,50779,2.58,11.2,321,0.25,2.46,21.45,298.5,0.26,0.38,0.31
"Ship 45","Bulkcarrier",01/12/16 03:00 PM,5,190,32.3,50779,2.55,11.2,322,0.25,3.19,19.2,296.4,0.23,0.39,0.28
"Ship 45","Bulkcarrier",01/12/16 04:00 PM,5,190,32.3,50779,2.52,11.2,323,0.25,3.67,15.65,293.95,0.29,0.43,0.35
"Ship 22","General Cargo",01/27/16 05:00 PM,4,106.1,15.5,6700,2.75,12.2,306,0.37,3.62,48.55,226.65,0.07,0.31,0.13
"Ship 22","General Cargo",01/27/16 06:00 PM,4,106.1,15.5,6700,2.74,11.6,304,0.36,3.56,51.85,221.9,0.06,0.28,0.11
"Ship 22","General Cargo",01/27/16 07:00 PM,4,106.1,15.5,6700,2.7,11.9,307,0.36,3.17,54.45,214.3,0.07,0.27,0.13
"Ship 22","General Cargo",01/27/16 08:00 PM,4,106.1,15.5,6700,2.45,10.3,303,0.3,2.56,54.3,212.5,0.09,0.32,0.14
"Ship 22","General Cargo",01/27/16 09:00 PM,4,106.1,15.5,6700,2.6,12.4,308,0.27,1.88,53.35,217.85,0.08,0.27,0.13
"Ship 22","General Cargo",01/27/16 10:00 PM,4,106.1,15.5,6700,2.94,12.4,314,0.29,1.33,32.85,261.6,0.14,0.52,0.24
"Ship 22","General Cargo",01/27/16 11:00 PM,4,106.1,15.5,6700,2.99,11.9,314,0.3,1.03,12.45,265.8,0.18,0.57,0.3
"Ship 22","General Cargo",01/28/16 12:00 AM,4,106.1,15.5,6700,2.76,11.2,317,0.29,1.07,20.55,226.2,0.15,0.59,0.26
"Ship 22","General Cargo",01/28/16 01:00 AM,4,106.1,15.5,6700,2.84,12.4,319,0.28,1.46,20.35,265.05,0.15,0.44,0.23
"Ship 22","General Cargo",01/28/16 02:00 AM,4,106.1,15.5,6700,2.73,11.7,313,0.31,2.09,20.85,264.35,0.12,0.44,0.2
"Ship 22","General Cargo",01/28/16 03:00 AM,4,106.1,15.5,6700,2.57,12,316,0.35,2.78,12.95,271.75,0.11,0.42,0.18
"Ship 22","General Cargo",01/28/16 04:00 AM,4,106.1,15.5,6700,2.41,12,315,0.3,3.37,16.4,165.1,0.11,0.33,0.19
"Ship 22","General Cargo",01/28/16 05:00 AM,4,106.1,15.5,6700,2.23,11.6,320,0.28,3.71,20.7,219.35,0.09,0.28,0.14
"Ship 22","General Cargo",01/28/16 06:00 AM,4,106.1,15.5,6700,2.33,12.4,322,0.29,3.72,10.9,257.65,0.12,0.33,0.19
"Ship 22","General Cargo",01/28/16 07:00 AM,4,106.1,15.5,6700,2.54,12.5,319,0.27,3.42,8.9,255.1,0.14,0.47,0.22
"Ship 31","General Cargo",02/02/16 10:00 AM,4,125.2,16.4,8049,3.68,13.9,311,0.36,2.81,18.6,225.45,0.53,1.26,0.82
"Ship 31","General Cargo",02/02/16 11:00 AM,4,125.2,16.4,8049,3.6,13.7,314,0.4,2.66,22.2,221.75,0.55,1.31,0.83
"Ship 31","General Cargo",02/02/16 06:00 PM,4,125.2,16.4,8049,3.58,12.5,314,0.35,1.84,13.35,242,0.47,1.24,0.74
"Ship 31","General Cargo",02/02/16 07:00 PM,4,125.2,16.4,8049,3.68,12.2,320,0.31,2.12,16.8,265.35,0.34,0.92,0.58
"Ship 31","General Cargo",02/02/16 08:00 PM,4,125.2,16.4,8049,3.61,12.5,319,0.36,2.41,17.75,48.05,0.7,1.51,1.1
"Ship 31","General Cargo",02/02/16 09:00 PM,4,125.2,16.4,8049,3.19,12.4,316,0.31,2.64,18.75,136.45,0.78,1.66,1.13
"Ship 31","General Cargo",02/02/16 10:00 PM,4,125.2,16.4,8049,3.51,12.7,316,0.33,2.77,20.65,82.8,0.74,1.46,1.08
"Ship 31","General Cargo",02/02/16 11:00 PM,4,125.2,16.4,8049,3.28,12.8,316,0.3,2.75,16.05,49.95,0.6,1.28,0.88
"Ship 31","General Cargo",02/03/16 12:00 AM,4,125.2,16.4,8049,3.22,12.4,316,0.28,2.58,14.65,32.6,0.7,1.65,1.08
"Ship 31","General Cargo",02/03/16 01:00 AM,4,125.2,16.4,8049,3.53,12.4,320,0.3,2.3,11.15,33,0.56,1.3,0.87
"Ship 31","General Cargo",02/03/16 02:00 AM,4,125.2,16.4,8049,3.41,11.5,315,0.3,1.97,13.6,37.25,0.76,1.62,1.18
"Ship 31","General Cargo",02/03/16 03:00 AM,4,125.2,16.4,8049,3.61,12.4,316,0.33,1.69,15,87.65,0.77,1.89,1.16
"Ship 31","General Cargo",02/03/16 09:00 AM,4,125.2,16.4,8049,3.46,12.4,320,0.35,2.45,28.95,30.45,0.6,1.22,0.9
"Ship 31","General Cargo",02/03/16 10:00 AM,4,125.2,16.4,8049,3.04,11.3,324,0.27,2.63,22.2,26.6,0.51,1.07,0.74
