"ship","type","time","zone","length","breath","dwt","h_s","t_p","dir","h_sm","h_0","wind_speed","wind_dir","mov_avg","mov_max","mov_sig"
"Ship 44","General Cargo",02/12/20 11:00 AM,3,87.9,12.8,3680,4.3,15.9,324,0.33,0.41,2.55,31,0.4,0.96,0.63
"Ship 44","General Cargo",02/12/20 12:00 PM,3,87.9,12.8,3680,3.7,14.7,322,0.3,0.46,4.4,346,0.39,0.88,0.58
"Ship 44","General Cargo",02/12/20 01:00 PM,3,87.9,12.8,3680,4.4,15,322,0.33,0.95,8.9,349.5,0.39,0.92,0.56
"Ship 44","General Cargo",02/12/20 02:00 PM,3,87.9,12.8,3680,4.3,16.4,323,0.31,1.76,5.9,344,0.34,0.86,0.49
"Ship 44","General Cargo",02/12/20 03:00 PM,3,87.9,12.8,3680,3.6,14.9,323,0.34,2.65,3.95,330.5,0.35,0.81,0.52
"Ship 44","General Cargo",02/12/20 04:00 PM,3,87.9,12.8,3680,3.7,15.2,322,0.4,3.45,3,279,0.4,0.98,0.6
"Ship 3","Bulk Carrier",02/17/20 02:00 PM,6,180,30,35063,5.8,18.9,315,0.53,1.91,22.05,277.5,0.22,0.61,0.34
"Ship 3","Bulk Carrier",02/17/20 03:00 PM,6,180,30,35063,6.1,20.2,317,0.42,1.59,21.05,269.5,0.24,0.44,0.34
"Ship 3","Bulk Carrier",02/17/20 04:00 PM,6,180,30,35063,5.7,20.5,317,0.44,1.46,16.5,270,0.21,0.55,0.34
"Ship 3","Bulk Carrier",02/17/20 05:00 PM,6,180,30,35063,5.9,18.3,317,0.5,1.46,13,275,0.23,0.53,0.39
"Ship 3","Bulk Carrier",02/17/20 06:00 PM,6,180,30,35063,6.6,18.8,316,0.49,1.69,13.8,272.5,0.25,0.57,0.4
"Ship 3","Bulk Carrier",02/17/20 07:00 PM,6,180,30,35063,6.1,17.1,317,0.45,2.04,13.2,278.5,0.26,0.56,0.37
"Ship 3","Bulk Carrier",02/17/20 08:00 PM,6,180,30,35063,6.4,17.6,318,0.58,2.42,8.05,272,0.22,0.52,0.32
"Ship 3","Bulk Carrier",02/17/20 09:00 PM,6,180,30,35063,6.2,18,318,0.51,2.76,11.25,125,0.21,0.46,0.31
"Ship 3","Bulk Carrier",02/17/20 10:00 PM,6,180,30,35063,6.4,17.9,316,0.5,3.01,11.7,173.5,0.23,0.52,0.34
"Ship 3","Bulk Carrier",02/17/20 11:00 PM,6,180,30,35063,6.2,17.1,318,0.44,3.06,11.3,148.5,0.2,0.48,0.29
"Ship 3","Bulk Carrier",02/18/20 12:00 AM,6,180,30,35063,5.5,15.3,318,0.48,2.9,12.25,146.5,0.19,0.49,0.28
"Ship 3","Bulk Carrier",02/18/20 01:00 AM,6,180,30,35063,5,17.7,317,0.47,2.58,10.6,136,0.18,0.47,0.28
"Ship 3","Bulk Carrier",02/18/20 02:00 AM,6,180,30,35063,4.8,17.5,318,0.38,2.15,11.1,131.5,0.18,0.45,0.28
"Ship 3","Bulk Carrier",02/18/20 03:00 AM,6,180,30,35063,5,16,318,0.4,1.77,13.95,139.5,0.18,0.48,0.27
"Ship 3","Bulk Carrier",02/18/20 04:00 AM,6,180,30,35063,4.4,15.2,317,0.36,1.47,12.05,142,0.18,0.41,0.29
"Ship 3","Bulk Carrier",02/18/20 05:00 AM,6,180,30,35063,4.3,16.4,317,0.41,1.38,23.2,195.5,0.15,0.36,0.24
"Ship 3","Bulk Carrier",02/18/20 06:00 AM,6,180,30,35063,5.3,16.5,317,0.32,1.46,17.4,185.5,0.17,0.41,0.26
"Ship 3","Bulk Carrier",02/18/20 07:00 AM,6,180,30,35063,4.5,17.2,318,0.4,1.71,24.5,187,0.17,0.41,0.26
"Ship 3","Bulk Carrier",02/18/20 08:00 AM,6,180,30,35063,4.5,15.5,319,0.38,2.07,11.65,127,0.17,0.48,0.27
"Ship 3","Bulk Carrier",02/18/20 09:00 AM,6,180,30,35063,5,15.4,319,0.51,2.44,9.65,131.5,0.19,0.5,0.29
"Ship 3","Bulk Carrier",02/18/20 10:00 AM,6,180,30,35063,4.7,15.1,321,0.44,2.74,7.95,149,0.23,0.46,0.32
"Ship 3","Bulk Carrier",02/18/20 11:00 AM,6,180,30,35063,4.7,15.8,319,0.52,2.91,8.25,233.5,0.34,0.64,0.5
"Ship 3","Bulk Carrier",02/18/20 12:00 PM,6,180,30,35063,3.7,13.9,318,0.42,2.92,7.55,252,0.24,0.49,0.36
"Ship 3","Bulk Carrier",02/18/20 01:00 PM,6,180,30,35063,4.7,15.4,319,0.39,2.74,7.3,267.5,0.26,0.5,0.38
"Ship 3","Bulk Carrier",02/18/20 02:00 PM,6,180,30,35063,3.4,14.7,320,0.39,2.38,6.15,276,0.23,0.69,0.34
"Ship 3","Bulk Carrier",02/18/20 03:00 PM,6,180,30,35063,3.8,15.1,320,0.4,1.97,7.95,289.5,0.23,0.4,0.32
"Ship 3","Bulk Carrier",02/18/20 04:00 PM,6,180,30,35063,4,15,322,0.38,1.62,10.3,285.5,0.23,0.5,0.35
"Ship 3","Bulk Carrier",02/18/20 05:00 PM,6,180,30,35063,3.7,15.4,321,0.42,1.4,7.75,291,0.21,0.51,0.33
"Ship 3","Bulk Carrier",02/18/20 06:00 PM,6,180,30,35063,4,14.6,318,0.42,1.37,5.75,310.5,0.21,0.54,0.32
"Ship 3","Bulk Carrier",02/18/20 07:00 PM,6,180,30,35063,3.8,14.3,322,0.35,1.53,6.5,311.5,0.24,0.56,0.39
"Ship 3","Bulk Carrier",02/18/20 08:00 PM,6,180,30,35063,3.7,14.8,319,0.33,1.85,10.25,109.5,0.26,0.48,0.37
"Ship 3","Bulk Carrier",02/18/20 09:00 PM,6,180,30,35063,3.7,14.7,318,0.33,2.27,10.6,125.5,0.26,0.55,0.36
"Ship 3","Bulk Carrier",02/18/20 10:00 PM,6,180,30,35063,3.6,14.6,321,0.35,2.67,15.75,123,0.21,0.48,0.31
"Ship 3","Bulk Carrier",02/18/20 11:00 PM,6,180,30,35063,3.4,15.5,319,0.35,2.98,12.65,120,0.19,0.39,0.26
"Ship 3","Bulk Carrier",02/19/20 12:00 AM,6,180,30,35063,3.1,14,323,0.36,3.08,13.8,120.5,0.18,0.38,0.26
"Ship 3","Bulk Carrier",02/19/20 01:00 AM,6,180,30,35063,3.2,13.6,321,0.33,2.98,12.75,131,0.16,0.39,0.24
"Ship 3","Bulk Carrier",02/19/20 02:00 AM,6,180,30,35063,2.9,14,321,0.32,2.67,16,122,0.15,0.35,0.22
"Ship 3","Bulk Carrier",02/19/20 03:00 AM,6,180,30,35063,3,14,321,0.34,2.23,12.95,124,0.15,0.3,0.22
"Ship 3","Bulk Carrier",02/19/20 04:00 AM,6,180,30,35063,2.7,13.9,319,0.25,1.79,12.35,121,0.13,0.38,0.21
"Ship 3","Bulk Carrier",02/19/20 05:00 AM,6,180,30,35063,2.9,14.5,321,0.3,1.43,19,120.5,0.14,0.35,0.22
"Ship 3","Bulk Carrier",02/19/20 06:00 AM,6,180,30,35063,3.3,13.9,320,0.32,1.24,14.25,125.5,0.16,0.4,0.24
"Ship 3","Bulk Carrier",02/19/20 07:00 AM,6,180,30,35063,2.8,13.6,322,0.29,1.28,18.15,124,0.15,0.35,0.22
"Ship 3","Bulk Carrier",02/19/20 08:00 AM,6,180,30,35063,3,13.9,321,0.31,1.52,16.15,121.5,0.16,0.39,0.24
"Ship 3","Bulk Carrier",02/19/20 09:00 AM,6,180,30,35063,2.9,14.6,322,0.28,1.9,15.05,126,0.18,0.4,0.25
"Ship 3","Bulk Carrier",02/19/20 10:00 AM,6,180,30,35063,3.2,14.1,320,0.28,2.34,7.85,128.5,0.24,0.45,0.33
"Ship 3","Bulk Carrier",02/19/20 11:00 AM,6,180,30,35063,3.2,13.5,324,0.3,2.72,4.85,197.5,0.31,0.62,0.5
"Ship 3","Bulk Carrier",02/19/20 12:00 PM,6,180,30,35063,3.3,13.8,323,0.37,2.97,2.8,261.5,0.29,0.59,0.4
"Ship 3","Bulk Carrier",02/19/20 01:00 PM,6,180,30,35063,3,15.2,323,0.32,3.01,5.6,308.5,0.3,0.53,0.39
"Ship 3","Bulk Carrier",02/19/20 02:00 PM,6,180,30,35063,3.3,13.7,322,0.32,2.83,6.65,330,0.3,0.55,0.42
"Ship 3","Bulk Carrier",02/19/20 03:00 PM,6,180,30,35063,2.7,13.8,323,0.31,2.48,7.8,292.5,0.3,0.57,0.42
"Ship 3","Bulk Carrier",02/19/20 04:00 PM,6,180,30,35063,3,14.5,323,0.29,2.02,12.2,277,0.26,0.55,0.38
"Ship 3","Bulk Carrier",02/19/20 05:00 PM,6,180,30,35063,3,13.8,324,0.31,1.61,11.6,266.5,0.27,0.54,0.43
"Ship 3","Bulk Carrier",02/19/20 06:00 PM,6,180,30,35063,3.2,14,322,0.26,1.34,15.65,264,0.24,0.56,0.39
"Ship 3","Bulk Carrier",02/19/20 07:00 PM,6,180,30,35063,2.5,13.2,322,0.28,1.28,13.65,240,0.34,0.62,0.47
"Ship 3","Bulk Carrier",02/19/20 08:00 PM,6,180,30,35063,2.8,13.3,324,0.33,1.47,13.1,190,0.28,0.47,0.38
"Ship 3","Bulk Carrier",02/19/20 09:00 PM,6,180,30,35063,2.6,12.8,321,0.28,1.86,18.2,196,0.21,0.45,0.3
"Ship 3","Bulk Carrier",02/19/20 10:00 PM,6,180,30,35063,2.9,13.3,322,0.31,2.34,20.45,198,0.18,0.47,0.26
"Ship 3","Bulk Carrier",02/19/20 11:00 PM,6,180,30,35063,2.8,13.1,322,0.25,2.82,21.7,191.5,0.18,0.38,0.26
"Ship 3","Bulk Carrier",02/20/20 12:00 AM,6,180,30,35063,2.6,13.2,320,0.29,3.19,22.05,194,0.16,0.35,0.23
"Ship 3","Bulk Carrier",02/20/20 01:00 AM,6,180,30,35063,2.8,13.2,320,0.33,3.32,29.6,193,0.15,0.37,0.23
"Ship 3","Bulk Carrier",02/20/20 02:00 AM,6,180,30,35063,2.8,13.2,319,0.4,3.21,28.7,192.5,0.15,0.34,0.22
"Ship 3","Bulk Carrier",02/20/20 03:00 AM,6,180,30,35063,2.9,12.1,316,0.29,2.85,30.8,188.5,0.15,0.35,0.23
"Ship 3","Bulk Carrier",02/20/20 04:00 AM,6,180,30,35063,2.5,13.5,318,0.37,2.33,30.85,159,0.16,0.43,0.24
"Ship 3","Bulk Carrier",02/20/20 05:00 AM,6,180,30,35063,2.6,12.8,316,0.3,1.79,29.3,147.5,0.14,0.34,0.21
"Ship 3","Bulk Carrier",02/20/20 06:00 AM,6,180,30,35063,2.7,13.2,316,0.28,1.35,27.05,151.5,0.14,0.32,0.22
"Ship 3","Bulk Carrier",02/20/20 07:00 AM,6,180,30,35063,2.5,13,317,0.26,1.15,30.85,172.5,0.14,0.35,0.22
"Ship 3","Bulk Carrier",02/20/20 08:00 AM,6,180,30,35063,2.5,12.9,316,0.31,1.2,29.55,183.5,0.15,0.37,0.24
"Ship 3","Bulk Carrier",02/20/20 09:00 AM,6,180,30,35063,2.6,12.9,315,0.29,1.49,25.85,191.5,0.16,0.41,0.23
"Ship 3","Bulk Carrier",02/20/20 10:00 AM,6,180,30,35063,2.7,12.9,315,0.26,1.94,33.85,190,0.29,0.56,0.4
"Ship 27","Bulk Carrier",02/20/20 10:00 AM,5,138.6,20.4,13050,2.7,12.9,315,0.26,1.94,33.85,190,0.16,0.32,0.23
"Ship 3","Bulk Carrier",02/20/20 11:00 AM,6,180,30,35063,2.7,12.8,313,0.3,2.46,28.2,189.5,0.27,0.52,0.39
"Ship 27","Bulk Carrier",02/20/20 11:00 AM,5,138.6,20.4,13050,2.7,12.8,313,0.3,2.46,28.2,189.5,0.18,0.4,0.27
"Ship 27","Bulk Carrier",02/20/20 12:00 PM,5,138.6,20.4,13050,2.9,12.6,313,0.33,2.89,17.75,193.5,0.15,0.35,0.23
"Ship 27","Bulk Carrier",02/20/20 01:00 PM,5,138.6,20.4,13050,3.2,12.4,313,0.34,3.18,15.9,192.5,0.16,0.32,0.23
"Ship 27","Bulk Carrier",02/20/20 02:00 PM,5,138.6,20.4,13050,2.8,12.3,313,0.35,3.18,12.75,340,0.16,0.42,0.24
"Ship 27","Bulk Carrier",02/20/20 03:00 PM,5,138.6,20.4,13050,3,11.8,314,0.32,2.95,11.95,291,0.21,0.38,0.3
"Ship 27","Bulk Carrier",02/20/20 04:00 PM,5,138.6,20.4,13050,3,12.3,311,0.29,2.5,15.55,291.5,0.2,0.46,0.29
